seed,year,metric,value
47,53.0,annual_realized_revenue_usd,37924600.0
47,53.0,annual_foregone_revenue_usd,7571400.0
47,53.0,revenue_capture_rate_pct,82.64173221533937
47,53.0,population_capture_rate_pct,59.046723780631105
47,53.0,ltfu_rate_primary_pct,3.491569578117085
47,53.0,ltfu_rate_secondary_pct,0.9170806266717616
47,54.0,annual_realized_revenue_usd,33512100.0
47,54.0,annual_foregone_revenue_usd,6318900.0
47,54.0,revenue_capture_rate_pct,82.67010702835319
47,54.0,population_capture_rate_pct,59.07403134112316
47,54.0,ltfu_rate_primary_pct,3.487215909090909
47,54.0,ltfu_rate_secondary_pct,0.8958566629339306
47,55.0,annual_realized_revenue_usd,38193000.0
47,55.0,annual_foregone_revenue_usd,6615600.0
47,55.0,revenue_capture_rate_pct,82.72378056455133
47,55.0,population_capture_rate_pct,59.08163895927322
47,55.0,ltfu_rate_primary_pct,3.486750348675035
47,55.0,ltfu_rate_secondary_pct,0.9140767824497258
47,56.0,annual_realized_revenue_usd,38084400.0
47,56.0,annual_foregone_revenue_usd,7199700.0
47,56.0,revenue_capture_rate_pct,82.75229460141574
47,56.0,population_capture_rate_pct,59.06148867313916
47,56.0,ltfu_rate_primary_pct,3.5205479452054793
47,56.0,ltfu_rate_secondary_pct,0.9265858873841768
47,57.0,annual_realized_revenue_usd,38689600.0
47,57.0,annual_foregone_revenue_usd,6407400.0
47,57.0,revenue_capture_rate_pct,82.81370002664877
47,57.0,population_capture_rate_pct,59.09768755095143
47,57.0,ltfu_rate_primary_pct,3.563017293587242
47,57.0,ltfu_rate_secondary_pct,0.9068712940355773
47,58.0,annual_realized_revenue_usd,43735300.0
47,58.0,annual_foregone_revenue_usd,7514100.0
47,58.0,revenue_capture_rate_pct,82.87035457755547
47,58.0,population_capture_rate_pct,59.06454447807831
47,58.0,ltfu_rate_primary_pct,3.604020632191509
47,58.0,ltfu_rate_secondary_pct,0.9530292716133424
47,59.0,annual_realized_revenue_usd,38074300.0
47,59.0,annual_foregone_revenue_usd,6265800.0
47,59.0,revenue_capture_rate_pct,82.92746470324384
47,59.0,population_capture_rate_pct,59.09492528139526
47,59.0,ltfu_rate_primary_pct,3.604628485991029
47,59.0,ltfu_rate_secondary_pct,0.9327115256495669
47,60.0,annual_realized_revenue_usd,39619800.0
47,60.0,annual_foregone_revenue_usd,8151300.0
47,60.0,revenue_capture_rate_pct,82.92765150493139
47,60.0,population_capture_rate_pct,59.013919800822364
47,60.0,ltfu_rate_primary_pct,3.618000511378164
47,60.0,ltfu_rate_secondary_pct,0.9775171065493646
47,61.0,annual_realized_revenue_usd,39397800.0
47,61.0,annual_foregone_revenue_usd,7221600.0
47,61.0,revenue_capture_rate_pct,82.9580940807
47,61.0,population_capture_rate_pct,58.99261896813916
47,61.0,ltfu_rate_primary_pct,3.640364665199623
47,61.0,ltfu_rate_secondary_pct,0.9545020680878142
47,62.0,annual_realized_revenue_usd,47726400.0
47,62.0,annual_foregone_revenue_usd,6863400.0
47,62.0,revenue_capture_rate_pct,83.05659223927762
47,62.0,population_capture_rate_pct,58.98451040849464
47,62.0,ltfu_rate_primary_pct,3.63439529848438
47,62.0,ltfu_rate_secondary_pct,0.9630319975147561
47,63.0,annual_realized_revenue_usd,40058500.0
47,63.0,annual_foregone_revenue_usd,7858800.0
47,63.0,revenue_capture_rate_pct,83.06689077419519
47,63.0,population_capture_rate_pct,58.92059620110128
47,63.0,ltfu_rate_primary_pct,3.643835616438356
47,63.0,ltfu_rate_secondary_pct,0.9428223844282239
47,64.0,annual_realized_revenue_usd,35760500.0
47,64.0,annual_foregone_revenue_usd,7221600.0
47,64.0,revenue_capture_rate_pct,83.06909519142829
47,64.0,population_capture_rate_pct,58.89557559606798
47,64.0,ltfu_rate_primary_pct,3.6467697470933715
47,64.0,ltfu_rate_secondary_pct,0.9262025694651927
47,65.0,annual_realized_revenue_usd,32555200.0
47,65.0,annual_foregone_revenue_usd,7938900.0
47,65.0,revenue_capture_rate_pct,83.02757896644894
47,65.0,population_capture_rate_pct,58.8314934388669
47,65.0,ltfu_rate_primary_pct,3.643712751519443
47,65.0,ltfu_rate_secondary_pct,0.9703028521023228
47,66.0,annual_realized_revenue_usd,41886400.0
47,66.0,annual_foregone_revenue_usd,6885300.0
47,66.0,revenue_capture_rate_pct,83.07998325848564
47,66.0,population_capture_rate_pct,58.82775242295267
47,66.0,ltfu_rate_primary_pct,3.646559739655974
47,66.0,ltfu_rate_secondary_pct,0.9501871580765908
47,67.0,annual_realized_revenue_usd,38823800.0
47,67.0,annual_foregone_revenue_usd,7186200.0
47,67.0,revenue_capture_rate_pct,83.10213174988743
47,67.0,population_capture_rate_pct,58.80927132252689
47,67.0,ltfu_rate_primary_pct,3.6550460816303167
47,67.0,ltfu_rate_secondary_pct,0.9359047078842881
47,68.0,annual_realized_revenue_usd,38639100.0
47,68.0,annual_foregone_revenue_usd,7593300.0
47,68.0,revenue_capture_rate_pct,83.11009690764328
47,68.0,population_capture_rate_pct,58.76796102023567
47,68.0,ltfu_rate_primary_pct,3.6604624929498026
47,68.0,ltfu_rate_secondary_pct,0.9210159084566006
47,69.0,annual_realized_revenue_usd,44499100.0
47,69.0,annual_foregone_revenue_usd,6903000.0
47,69.0,revenue_capture_rate_pct,83.17360717218855
47,69.0,population_capture_rate_pct,58.76780347576114
47,69.0,ltfu_rate_primary_pct,3.67704280155642
47,69.0,ltfu_rate_secondary_pct,0.90311986863711
47,70.0,annual_realized_revenue_usd,38323100.0
47,70.0,annual_foregone_revenue_usd,6934200.0
47,70.0,revenue_capture_rate_pct,83.19753440001298
47,70.0,population_capture_rate_pct,58.76765042103399
47,70.0,ltfu_rate_primary_pct,3.6931506849315068
47,70.0,ltfu_rate_secondary_pct,0.9142242538316752
47,71.0,annual_realized_revenue_usd,38460600.0
47,71.0,annual_foregone_revenue_usd,7797300.0
47,71.0,revenue_capture_rate_pct,83.19667582557211
47,71.0,population_capture_rate_pct,58.732450226064884
47,71.0,ltfu_rate_primary_pct,3.730214467073632
47,71.0,ltfu_rate_secondary_pct,0.9551605200318387
47,72.0,annual_realized_revenue_usd,41846600.0
47,72.0,annual_foregone_revenue_usd,7058100.0
47,72.0,revenue_capture_rate_pct,83.23609940895324
47,72.0,population_capture_rate_pct,58.727650987814606
47,72.0,ltfu_rate_primary_pct,3.7449392712550607
47,72.0,ltfu_rate_secondary_pct,0.966309741446853
47,73.0,annual_realized_revenue_usd,36571200.0
47,73.0,annual_foregone_revenue_usd,6849900.0
47,73.0,revenue_capture_rate_pct,83.25047892630445
47,73.0,population_capture_rate_pct,58.73023219933658
47,73.0,ltfu_rate_primary_pct,3.7540061997583143
47,73.0,ltfu_rate_secondary_pct,0.9511568123393316
47,74.0,annual_realized_revenue_usd,40168200.0
47,74.0,annual_foregone_revenue_usd,7124700.0
47,74.0,revenue_capture_rate_pct,83.27675413357436
47,74.0,population_capture_rate_pct,58.72291210129048
47,74.0,ltfu_rate_primary_pct,3.7654193013372033
47,74.0,ltfu_rate_secondary_pct,0.9863429438543247
47,75.0,annual_realized_revenue_usd,39450100.0
47,75.0,annual_foregone_revenue_usd,7398600.0
47,75.0,revenue_capture_rate_pct,83.29091655324343
47,75.0,population_capture_rate_pct,58.707856735416854
47,75.0,ltfu_rate_primary_pct,3.802096650473025
47,75.0,ltfu_rate_secondary_pct,0.972568578553616
47,76.0,annual_realized_revenue_usd,37769100.0
47,76.0,annual_foregone_revenue_usd,6814500.0
47,76.0,revenue_capture_rate_pct,83.31124784604066
47,76.0,population_capture_rate_pct,58.70937157417558
47,76.0,ltfu_rate_primary_pct,3.8051980822609135
47,76.0,ltfu_rate_secondary_pct,0.9554140127388535
47,77.0,annual_realized_revenue_usd,37197900.0
47,77.0,annual_foregone_revenue_usd,6814500.0
47,77.0,revenue_capture_rate_pct,83.32800076682875
47,77.0,population_capture_rate_pct,58.705696572698564
47,77.0,ltfu_rate_primary_pct,3.7932752179327522
47,77.0,ltfu_rate_secondary_pct,0.940212150433944
47,78.0,annual_realized_revenue_usd,35238500.0
47,78.0,annual_foregone_revenue_usd,6420900.0
47,78.0,revenue_capture_rate_pct,83.34434718365263
47,78.0,population_capture_rate_pct,58.72788968305537
47,78.0,ltfu_rate_primary_pct,3.793764752163651
47,78.0,ltfu_rate_secondary_pct,0.950344499881207
47,79.0,annual_realized_revenue_usd,42713400.0
47,79.0,annual_foregone_revenue_usd,7062300.0
47,79.0,revenue_capture_rate_pct,83.38203531367937
47,79.0,population_capture_rate_pct,58.72273699215966
47,79.0,ltfu_rate_primary_pct,3.8088071078312375
47,79.0,ltfu_rate_secondary_pct,0.9378663540445487
47,80.0,annual_realized_revenue_usd,38548300.0
47,80.0,annual_foregone_revenue_usd,6721800.0
47,80.0,revenue_capture_rate_pct,83.40628351583136
47,80.0,population_capture_rate_pct,58.73094088330119
47,80.0,ltfu_rate_primary_pct,3.811487199156199
47,80.0,ltfu_rate_secondary_pct,0.947100947100947
47,,mean_wait_primary_days,1.1913036035264915
47,,mean_wait_secondary_days,1.0472222222222223
48,11.0,annual_realized_revenue_usd,36565100.0
48,11.0,annual_foregone_revenue_usd,7097700.0
48,11.0,revenue_capture_rate_pct,33.81152334990693
48,11.0,population_capture_rate_pct,58.718788374948836
48,11.0,ltfu_rate_primary_pct,0.17427675148135238
48,11.0,ltfu_rate_secondary_pct,0.0
48,12.0,annual_realized_revenue_usd,38935400.0
48,12.0,annual_foregone_revenue_usd,7327800.0
48,12.0,revenue_capture_rate_pct,48.897039061027634
48,12.0,population_capture_rate_pct,58.603257816888224
48,12.0,ltfu_rate_primary_pct,0.5750798722044729
48,12.0,ltfu_rate_secondary_pct,0.0
48,13.0,annual_realized_revenue_usd,35392000.0
48,13.0,annual_foregone_revenue_usd,6774900.0
48,13.0,revenue_capture_rate_pct,56.412597800319475
48,13.0,population_capture_rate_pct,58.60995850622407
48,13.0,ltfu_rate_primary_pct,0.7522123893805309
48,13.0,ltfu_rate_secondary_pct,0.5347593582887701
48,14.0,annual_realized_revenue_usd,37508300.0
48,14.0,annual_foregone_revenue_usd,6456300.0
48,14.0,revenue_capture_rate_pct,61.69521232766799
48,14.0,population_capture_rate_pct,58.73360688711883
48,14.0,ltfu_rate_primary_pct,1.0
48,14.0,ltfu_rate_secondary_pct,0.819672131147541
48,15.0,annual_realized_revenue_usd,36265100.0
48,15.0,annual_foregone_revenue_usd,6540600.0
48,15.0,revenue_capture_rate_pct,65.17367739531022
48,15.0,population_capture_rate_pct,58.82972322503009
48,15.0,ltfu_rate_primary_pct,1.201738685758118
48,15.0,ltfu_rate_secondary_pct,1.3157894736842106
48,16.0,annual_realized_revenue_usd,32520600.0
48,16.0,annual_foregone_revenue_usd,7186200.0
48,16.0,revenue_capture_rate_pct,67.22976643633159
48,16.0,population_capture_rate_pct,58.74815179891572
48,16.0,ltfu_rate_primary_pct,1.3782358581016299
48,16.0,ltfu_rate_secondary_pct,1.092896174863388
48,17.0,annual_realized_revenue_usd,38977000.0
48,17.0,annual_foregone_revenue_usd,6690600.0
48,17.0,revenue_capture_rate_pct,69.47396484094786
